,Magnetic potential
2140,0.0
2141,0.0
2142,0.0
2143,0.0
2144,0.0
2145,0.0
2146,0.0
2147,0.0
2148,0.0
2149,0.0
2150,0.0
2151,0.0
2152,0.0
2153,0.0
2154,0.0
2155,0.0
2156,0.0
2157,0.0
2158,0.0
2159,0.0
2160,0.0
2161,0.0
2162,0.0
2163,0.0
2164,0.0
2165,0.0
2166,0.0
2167,0.0
2168,0.0
2169,0.0
2170,0.0
2171,0.0
2172,0.0
2173,0.0
2174,0.0
2175,0.0
2176,0.0
2177,0.0
2178,0.0
2179,0.0
2180,0.0
2181,0.0
2182,0.0
2183,0.0
2184,0.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,0.0
2190,0.0
2191,0.0
2192,0.0
2193,0.0
2194,0.0
2195,0.0
2196,0.0
2197,0.0
2198,0.0
2199,0.0
2200,0.0
2201,0.0
2202,0.0
2203,0.0
2204,0.0
2205,0.0
2206,0.0
2207,0.0
2208,0.0
2209,0.0
2210,0.0
2211,0.0
2212,0.0
2213,0.0
2214,0.0
2215,0.0
2216,0.0
2217,0.0
2218,0.0
2219,0.0
2220,0.0
2221,0.0
2222,0.0
2223,0.0
2224,0.0
2225,0.0
2226,0.0
2227,0.0
2228,0.0
2229,0.0
2230,0.0
2231,0.0
2232,0.0
2233,0.0
2234,0.0
2235,0.0
2236,0.0
2237,0.0
2238,0.0
2239,0.0
2240,0.0
2241,0.0
2242,0.0
2243,0.0
2244,0.0
2245,0.0
2246,0.0
2247,0.0
2248,0.0
2249,0.0
2250,0.0
2251,0.0
2252,0.0
2253,0.0
2254,0.0
2255,0.0
2256,0.0
2257,0.0
2258,0.0
2259,0.0
2260,0.0
2261,0.0
2262,0.0
2263,0.0
2264,0.0
2265,0.0
2266,0.0
2267,0.0
2268,0.0
2269,0.0
2270,0.0
2271,0.0
2272,0.0
2273,0.0
2274,0.0
2275,0.0
2276,0.0
2277,0.0
2278,0.0
2279,0.0
2280,0.0
2281,0.0
2282,0.0
2283,0.0
2284,0.0
2285,0.0
2286,0.0
2287,0.0
2288,0.0
2289,0.0
2290,0.0
2291,0.0
2292,0.0
2293,0.0
2294,0.0
2295,0.0
2296,0.0
2297,0.0
2298,0.0
2299,0.0
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,0.0
2305,0.0
2306,0.0
2307,0.0
2308,0.0
2309,0.0
2310,0.0
2311,0.0
2312,0.0
2313,0.0
2314,0.0
2315,0.0
2316,0.0
2317,0.0
2318,0.0
2319,0.0
2320,0.0
2321,0.0
2322,0.0
2323,0.0
2324,0.0
2325,0.0
2326,0.0
2327,0.0
2328,0.0
2329,0.0
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,0.0
2335,0.0
2336,0.0
2337,0.0
2338,0.0
2339,0.0
2340,0.0
2341,0.0
2342,0.0
2343,0.0
2344,0.0
2345,0.0
2346,0.0
2347,0.0
2348,0.0
2349,0.0
2350,0.0
2351,0.0
2352,0.0
2353,0.0
2354,0.0
2355,0.0
2356,0.0
2357,0.0
2358,0.0
2359,0.0
2360,0.0
2361,0.0
2362,0.0
2363,0.0
2364,0.0
2365,0.0
2366,0.0
2367,0.0
2368,0.0
2369,0.0
2370,0.0
2371,0.0
2372,0.0
2373,0.0
2374,0.0
2375,0.0
2376,0.0
2377,0.0
2378,0.0
2379,0.0
2380,0.0
2381,0.0
2382,0.0
2383,0.0
2384,0.0
2385,0.0
2386,0.0
2387,0.0
2388,0.0
2389,0.0
2390,0.0
2391,0.0
2392,0.0
2393,0.0
2394,0.0
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,0.0
2407,0.0
2408,0.0
2409,0.0
2410,0.0
2411,0.0
2412,0.0
2413,0.0
2414,0.0
2415,0.0
2416,0.0
2417,0.0
2418,0.0
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,0.0
2431,0.0
2432,0.0
2433,0.0
2434,0.0
2435,0.0
2436,0.0
2437,0.0
2438,0.0
2439,0.0
2440,0.0
2441,0.0
2442,0.0
2443,0.0
2444,0.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,0.0
2451,0.0
2452,0.0
2453,0.0
2454,0.0
2455,0.0
2456,0.0
2457,0.0
2458,0.0
2459,0.0
2460,0.0
2461,0.0
2462,0.0
2463,0.0
2464,0.0
2465,0.0
2466,0.0
2467,0.0
2468,0.0
2469,0.0
2470,0.0
2471,0.0
2472,0.0
2473,0.0
2474,0.0
2475,0.0
2476,0.0
2477,0.0
2478,0.0
2479,0.0
2480,0.0
2481,0.0
2482,0.0
2483,0.0
2484,0.0
2485,0.0
2486,0.0
2487,0.0
2488,0.0
2489,0.0
2490,0.0
2491,0.0
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,0.0
2498,0.0
2499,0.0
2500,0.0
2501,0.0
2502,0.0
2503,0.0
2504,0.0
2505,0.0
2506,0.0
2507,0.0
2508,0.0
2509,0.0
2510,0.0
2511,0.0
2512,0.0
2513,0.0
2514,0.0
2515,0.0
2516,0.0
2517,0.0
2518,0.0
2519,0.0
2520,0.0
2521,0.0
2522,0.0
2523,0.0
2524,0.0
2525,0.0
2526,0.0
2527,0.0
2528,0.0
2529,0.0
2530,0.0
2531,0.0
2532,0.0
2533,0.0
2534,0.0
2535,0.0
2536,0.0
2537,0.0
2538,0.0
2539,0.0
2540,0.0
2541,0.0
2542,0.0
2543,0.0
2544,0.0
2545,0.0
2546,0.0
2547,0.0
2548,0.0
2549,0.0
2550,0.0006822284622684207
2551,0.000687924287756212
2552,0.0006924813913987594
2553,0.0006948390339527495
2554,0.0006960218707918898
2555,0.0006966458593763459
2556,0.000696998418847771
2557,0.0006972112621823686
2558,0.0006973473456687532
2559,0.0006974386021293768
2560,0.0006975022407798195
2561,0.0006975480676527161
2562,0.0006975819515866595
2563,0.000697607557668358
2564,0.0006976272602133393
2565,0.0006976426467219804
2566,0.0006976548079379538
2567,0.0006976645110929859
2568,0.0006976723068252015
2569,0.0006976785971010477
2570,0.0006976836794796226
2571,0.0006976877766123951
2572,0.0006976910562867303
2573,0.0006976936452657946
2574,0.0006976956389647833
2575,0.0006976971082695646
2576,0.0006976981043493389
2577,0.0006976986620277449
2578,0.000697698802092964
2579,0.00069769853281006
2580,0.0006976978508281001
2581,0.000697696741642551
2582,0.0006976951797833064
2583,0.000697693128969107
2584,0.0006976905426453189
2585,0.000697687365702608
2586,0.0006976835389708542
2587,0.0006976790097600324
2588,0.0006976737553278851
2589,0.0006976678341624235
2590,0.0006976614984498654
2591,0.0006976554457710684
2592,0.0006976514019050521
2593,0.000697653534261987
2594,0.0006976720810217362
2595,0.0006977333004033297
2596,0.000697908733963769
2597,0.0006984075135330476
2598,0.0006998865963764166
2599,0.0007045473502204204
2600,0.0012367452502671083
2601,0.0012428134565311594
2602,0.0012483818359298245
2603,0.0012515124872858156
2604,0.001253194325398594
2605,0.0012541319522653398
2606,0.0012546846814508491
2607,0.0012550289939321341
2608,0.0012552541979384945
2609,0.0012554077307677567
2610,0.0012555161027055137
2611,0.0012555948504980007
2612,0.001255653476576073
2613,0.0012556980156887222
2614,0.0012557324289482225
2615,0.0012557593924864855
2616,0.0012557807604049948
2617,0.001255797845709116
2618,0.001255811595941504
2619,0.0012558227059465302
2620,0.001255831692006736
2621,0.0012558389416138407
2622,0.0012558447474932174
2623,0.0012558493312177065
2624,0.0012558528597866516
2625,0.001255855457347556
2626,0.0012558572134887692
2627,0.0012558581890545067
2628,0.0012558584201256041
2629,0.0012558579206112246
2630,0.0012558566837755575
2631,0.00125585468296581
2632,0.0012558518718179458
2633,0.0012558481843229798
2634,0.0012558435354084584
2635,0.0012558378232763116
2636,0.0012558309359554435
2637,0.0012558227670535454
2638,0.0012558132510221529
2639,0.0012558024397849076
2640,0.0012557906683654018
2641,0.0012557789170103977
2642,0.0012557696223470165
2643,0.0012557685586911743
2644,0.0012557893970876234
2645,0.0012558653408562361
2646,0.0012560806158454312
2647,0.0012566613956458117
2648,0.001258257647684013
2649,0.0012628886221130067
2650,0.001787787309628179
2651,0.0017967717303988833
2652,0.0018043172105017872
2653,0.0018083699013208168
2654,0.001810499208662962
2655,0.0018116836004754612
2656,0.001812388983817386
2657,0.001812835201566717
2658,0.001813131717297258
2659,0.001813336748654644
2660,0.0018134831993993838
2661,0.0018135906520254587
2662,0.0018136712757084905
2663,0.0018137329138386577
2664,0.001813780782092473
2665,0.0018138184437257094
2666,0.001813848390927897
2667,0.0018138724027146214
2668,0.0018138917715873834
2669,0.001813907450729761
2670,0.0018139201517490453
2671,0.0018139304108628362
2672,0.0018139386344829542
2673,0.0018139451310532281
2674,0.001813950133522113
2675,0.001813953815300202
2676,0.001813956301585953
2677,0.0018139576773211537
2678,0.0018139579926322819
2679,0.001813957266349767
2680,0.0018139554880320192
2681,0.0018139526188364543
2682,0.0018139485915790224
2683,0.0018139433104385084
2684,0.001813936651070888
2685,0.0018139284625713226
2686,0.0018139185741110544
2687,0.0018139068119340826
2688,0.0018138930383570632
2689,0.0018138772371576197
2690,0.0018138596979391727
2691,0.0018138414173062133
2692,0.001813824994231925
2693,0.0018138167147294549
2694,0.0018138317073476678
2695,0.0018139077432493874
2696,0.0018141458875043893
2697,0.0018148434749127717
2698,0.001816975896344976
2699,0.0018241044337647476
2700,0.0023376393858032416
2701,0.0023499117845493405
2702,0.002359873223840913
2703,0.002365039736634404
2704,0.0023676626998905374
2705,0.0023690865487662354
2706,0.0023699252133761355
2707,0.0023704555282531192
2708,0.0023708099651416907
2709,0.0023710571039900043
2710,0.002371235196999463
2711,0.0023713669519115485
2712,0.00237146653769461
2713,0.002371543155146775
2714,0.0023716029764958885
2715,0.00237165025612798
2716,0.0023716879946992604
2717,0.0023717183506083914
2718,0.0023717429026834493
2719,0.0023717628222296072
2720,0.002371778988230853
2721,0.0023717920659757814
2722,0.002371802561599733
2723,0.0023718108604251793
2724,0.00237181725417601
2725,0.0023718219603923174
2726,0.002371825136258569
2727,0.0023718268883354396
2728,0.0023718272792099264
2729,0.002371826331764333
2730,0.0023718240315639067
2731,0.002371820327752753
2732,0.002371815132829724
2733,0.0023718083217817974
2734,0.0023717997313635383
2735,0.0023717891610045717
2736,0.0023717763782770563
2737,0.0023717611348668156
2738,0.002371743205353877
2739,0.002371722474983344
2740,0.002371699134236867
2741,0.002371674114274082
2742,0.002371650093918538
2743,0.0023716339554666075
2744,0.002371643211989138
2745,0.002371724283583088
2746,0.002372009221812281
2747,0.0023729071589874144
2748,0.0023758000858741107
2749,0.0023857324837466888
2750,0.0028866115689679156
2751,0.0029021843451132894
2752,0.00291472119571536
2753,0.0029211203127190565
2754,0.0029242926900579155
2755,0.002925972532221016
2756,0.0029269433918320265
2757,0.002927550937753734
2758,0.0029279557606718114
2759,0.0029282385436836984
2760,0.0029284432217593567
2761,0.0029285954752156463
2762,0.0029287112068607343
2763,0.0029288007261056505
2764,0.002928870963677297
2765,0.0029289267174079044
2766,0.0029289713894187115
2767,0.0029290074408465172
2768,0.002929036682075505
2769,0.002929060463297159
2770,0.0029290798026296084
2771,0.0029290954739894484
2772,0.0029291080683646145
2773,0.002929118037106144
2774,0.0029291257228026965
2775,0.0029291313813974316
2776,0.0029291351979911476
2777,0.0029291372979831287
2778,0.002929137754676208
2779,0.00292913659412257
2780,0.0029291337977590003
2781,0.002929129303249553
2782,0.002929123003920389
2783,0.002929114747268542
2784,0.0029291043333408515
2785,0.0029290915145053784
2786,0.002929075999697409
2787,0.0029290574695510587
2788,0.0029290356160787782
2789,0.0029290102369286188
2790,0.0029289814529510757
2791,0.002928950214476221
2792,0.0029289195183282374
2793,0.002928897484337679
2794,0.0029289056382348745
2795,0.002929002843035252
2796,0.0029293597036178605
2797,0.002930507171346941
2798,0.002934225606458738
2799,0.0029469288494275046
2800,0.0034343664148319573
2801,0.003453208400327158
2802,0.0034683711360868202
2803,0.0034760629580950783
2804,0.0034798252044106644
2805,0.003481780997509154
2806,0.0034828907152471182
2807,0.0034835753712117016
2808,0.003484027707144046
2809,0.0034843425705961594
2810,0.0034845704745546783
2811,0.0034847403764021803
2812,0.0034848699530337407
2813,0.0034849705618503948
2814,0.003485049804675358
2815,0.0034851129385977575
2816,0.0034851636960963875
2817,0.0034852047844605777
2818,0.003485238201931423
2819,0.00348526544435439
2820,0.0034852876439014514
2821,0.0034853056642586283
2822,0.0034853201671177668
2823,0.003485331659274253
2824,0.0034853405263106465
2825,0.0034853470567917464
2826,0.0034853514595911323
2827,0.0034853538761199445
2828,0.0034853543886655515
2829,0.003485353025671063
2830,0.0034853497645395454
2831,0.0034853445324029104
2832,0.0034853372052560403
2833,0.0034853276059598004
2834,0.0034853155019638126
2835,0.0034853006044214072
2836,0.003485282572176309
2837,0.0034852610280500613
2838,0.0034852356036596003
2839,0.003485206049257031
2840,0.003485172493707965
2841,0.0034851360621198134
2842,0.0034851003834749424
2843,0.0034850754336246113
2844,0.003485087886166701
2845,0.0034852108237120706
2846,0.0034856551305721046
2847,0.0034870714961717543
2848,0.0034916215449770967
2849,0.003507038594737179
2850,0.003980194323660558
2851,0.0040022760136039
2852,0.004020074715631466
2853,0.004029085765525165
2854,0.004033462182933206
2855,0.004035709841220419
2856,0.004036966550836211
2857,0.004037731205444657
2858,0.00403823101385626
2859,0.004038576551938661
2860,0.004038825810182698
2861,0.004039011478716308
2862,0.004039153206779264
2863,0.004039263463014146
2864,0.004039350519525798
2865,0.004039420065579835
2866,0.004039476129371843
2867,0.004039521630606436
2868,0.004039558725831233
2869,0.004039589032004413
2870,0.004039613775574167
2871,0.004039633894350142
2872,0.004039650108510162
2873,0.0040396629708594305
2874,0.004039672902783019
2875,0.004039680220088989
2876,0.004039685151529133
2877,0.004039687851874127
2878,0.004039688410819845
2879,0.004039686858601771
2880,0.004039683168933562
2881,0.0040396772597365025
2882,0.004039668992093234
2883,0.004039658167989382
2884,0.004039644527825098
2885,0.004039627749667773
2886,0.004039607454407408
2887,0.004039583225796867
2888,0.004039554665152903
2889,0.0040395215253733446
2890,0.004039484028437278
2891,0.004039443619268043
2892,0.0040394047995322615
2893,0.004039379770781279
2894,0.00403940082714579
2895,0.004039555583034511
2896,0.004040094436784285
2897,0.004041783738823105
2898,0.004047155378366231
2899,0.0040652431996235855
2900,0.00452305202464344
2901,0.004548346173372643
2902,0.004568773957140934
2903,0.004579112644290891
2904,0.004584115714890402
2905,0.004586665757311368
2906,0.004588076311178468
2907,0.004588924533406111
2908,0.004589473087279031
2909,0.004589849201462052
2910,0.004590119011842515
2911,0.0045903193606224415
2912,0.004590472106014594
2913,0.004590590947181094
2914,0.004590684876898045
2915,0.004590760029590696
2916,0.00459082072360152
2917,0.00459087007753871
2918,0.004590910390429541
2919,0.0045909433849727985
2920,0.004590970368182248
2921,0.004590992340334676
2922,0.004591010070488589
2923,0.004591024149731712
2924,0.004591035029175985
2925,0.004591043047227022
2926,0.0045910484491085615
2927,0.004591051400635853
2928,0.004591051997588384
2929,0.004591050271608076
2930,0.0045910461932767615
2931,0.004591039672878015
2932,0.004591030559331852
2933,0.004591018637966644
2934,0.004591003628313177
2935,0.0045909851843137
2936,0.004590962901992565
2937,0.0045909363454422316
2938,0.004590905114896522
2939,0.004590869010202688
2940,0.004590828413013876
2941,0.004590785184290583
2942,0.0045907448248614785
2943,0.004590721891917317
2944,0.004590754330051761
2945,0.004590943938222991
2946,0.004591579313188578
2947,0.004593539205768158
2948,0.0045997195119901685
2949,0.004620444830351944
2950,0.005061545497194444
2951,0.005090022416191589
2952,0.005113062292208207
2953,0.005124726406520178
2954,0.005130360579189461
2955,0.005133218780674427
2956,0.005134787915152465
2957,0.005135722786071211
2958,0.005136321681586707
2959,0.0051367288926583545
2960,0.005137019099414147
2961,0.0051372336015266615
2962,0.005137396671648399
2963,0.00513752336513402
2964,0.005137623465457453
2965,0.005137703586621575
2966,0.005137768350258641
2967,0.005137821075166291
2968,0.005137864198111986
2969,0.005137899540206677
2970,0.005137928481037338
2971,0.005137952075703796
2972,0.005137971135331383
2973,0.005137986283494248
2974,0.005137997996286786
2975,0.005138006630982092
2976,0.005138012446498672
2977,0.005138015617813618
2978,0.005138016245762364
2979,0.0051380143632116125
2980,0.0051380099383075955
2981,0.00513800287535637
2982,0.005137993013899604
2983,0.005137980126781229
2984,0.005137963918638503
2985,0.005137944027697004
2986,0.005137920036883077
2987,0.00513789150705327
2988,0.005137858060090577
2989,0.005137819573494437
2990,0.0051377766277251515
2991,0.005137731543324736
2992,0.005137690852155745
2993,0.005137671443640061
2994,0.005137716735844183
2995,0.005137942190247382
2996,0.0051386734131231935
2997,0.005140899220363489
2998,0.005147875182252057
2999,0.005171207235500075
3000,0.00559390186485689
3001,0.005625525154557614
3002,0.00565115112507433
3003,0.005664130928389664
3004,0.005670394947413814
3005,0.005673563286381561
3006,0.005675293591257177
3007,0.005676317234345628
3008,0.005676967840029334
3009,0.005677406820773818
3010,0.00567771757474396
3011,0.005677946039050909
3012,0.005678119046563965
3013,0.005678253112830876
3014,0.005678358879820545
3015,0.005678443481777745
3016,0.005678511865656339
3017,0.005678567560494039
3018,0.005678613143601891
3019,0.0056786505332270774
3020,0.0056786811781974495
3021,0.005678706184286387
3022,0.005678726400446786
3023,0.005678742478815835
3024,0.005678754917074083
3025,0.0056787640885923
3026,0.0056787702638808136
3027,0.005678773625657226
3028,0.005678774279084049
3029,0.005678772258238353
3030,0.00567876752957584
3031,0.00567875999300913
3032,0.005678749481251149
3033,0.005678735758364384
3034,0.005678718519212585
3035,0.005678697393187907
3036,0.005678671959173037
3037,0.005678641786385792
3038,0.005678606532552685
3039,0.0056785661686729
3040,0.0056785214880888685
3041,0.005678475274356673
3042,0.005678435063446119
3043,0.005678419980302174
3044,0.005678478678019738
3045,0.005678739778453618
3046,0.005679564924508404
3047,0.0056820511135182
3048,0.0056898093695309316
3049,0.005715714456542495
3050,0.006117943672313182
3051,0.0061526666755346675
3052,0.006180842812795671
3053,0.0061951219653094865
3054,0.006202010052549592
3055,0.0062054874361364525
3056,0.00620737956354968
3057,0.006208493020717334
3058,0.006209196212328836
3059,0.006209667505834352
3060,0.006209999025198854
3061,0.0062102414163462075
3062,0.00621042415436865
3063,0.006210565285788774
3064,0.006210676364426158
3065,0.006210765081482045
3066,0.006210836732559341
3067,0.006210895070475895
3068,0.006210942819940567
3069,0.006210981998887447
3070,0.006211014125340298
3071,0.006211040354272159
3072,0.006211061570327737
3073,0.006211078451897352
3074,0.006211091516064247
3075,0.006211101150420111
3076,0.0062111076356036335
3077,0.006211111161087619
3078,0.006211111835899491
3079,0.00621110969542774
3080,0.006211104705147599
3081,0.006211096761956185
3082,0.006211085693859772
3083,0.0062110712590986
3084,0.006211053146657518
3085,0.006211030981995163
3086,0.006211004345815695
3087,0.006210972822202208
3088,0.00621093611089793
3089,0.0062108942799489865
3090,0.00621084833165134
3091,0.006210801491689501
3092,0.006210762244906924
3093,0.006210751831942913
3094,0.00621082390525809
3095,0.006211119803977418
3096,0.006212036355141032
3097,0.006214776870918555
3098,0.006223302716944307
3099,0.006251740207435245
3100,0.006631071546333321
3101,0.006668834230621017
3102,0.006699513022845061
3103,0.0067150684833735
3104,0.006722570800128114
3105,0.006726353498996794
3106,0.0067284063808622525
3107,0.0067296096285643005
3108,0.0067303656835871195
3109,0.006730869550004126
3110,0.006731221966837266
3111,0.00673147827466263
3112,0.006731670615905912
3113,0.006731818603968239
3114,0.006731934738361558
3115,0.006732027294337134
3116,0.006732101935765487
3117,0.006732162652331693
3118,0.006732212324146567
3119,0.00673225307317045
3120,0.006732286488482207
3121,0.006732313774542838
3122,0.006732335851067344
3123,0.006732353421630116
3124,0.00673236702151437
3125,0.006732377051404895
3126,0.006732383801152835
3127,0.006732387466372854
3128,0.006732388159708725
3129,0.006732385918022776
3130,0.006732380706420864
3131,0.006732372419876627
3132,0.006732360883286812
3133,0.0067323458511764234
3134,0.006732327009227206
3135,0.006732303981868365
3136,0.006732276354516413
3137,0.00673224372827035
3138,0.006732205844865524
3139,0.006732162864512365
3140,0.006732115983922015
3141,0.006732068838454412
3142,0.006732030797616838
3143,0.00673202509848844
3144,0.006732110176346389
3145,0.006732439681560017
3146,0.0067334447736640025
3147,0.006736432927748753
3148,0.006745709258277527
3149,0.006776628426809277
3150,0.007130259453325828
3151,0.007170985538860753
3152,0.007204105976097702
3153,0.007220907426320863
3154,0.007229010123299633
3155,0.0072330919771495744
3156,0.007235302980684068
3157,0.0072365949851468485
3158,0.007237403555486169
3159,0.007237939897621807
3160,0.0072383131670025
3161,0.00723858331877849
3162,0.007238785140626213
3163,0.007238939816832224
3164,0.007239060806178225
3165,0.0072391569830543845
3166,0.007239234392725811
3167,0.007239297271810397
3168,0.007239348662855884
3169,0.007239390796342134
3170,0.007239425334960829
3171,0.0072394535338507005
3172,0.007239476348090104
3173,0.007239494506199243
3174,0.00723950856116261
3175,0.007239518926193624
3176,0.007239525899862495
3177,0.007239529683598148
3178,0.007239530393563573
3179,0.007239528068271
3180,0.00723952267293102
3181,0.007239514101372238
3182,0.007239502176445225
3183,0.00723948665024617
3184,0.007239467206527257
3185,0.0072394434698824
3186,0.007239415030962812
3187,0.007239381506858926
3188,0.007239342677219988
3189,0.007239298784762063
3190,0.00723925120122481
3191,0.007239203935776679
3192,0.007239167178997871
3193,0.007239166052755913
3194,0.007239263572260017
3195,0.007239625293298689
3196,0.007240715759120804
3197,0.007243943968151518
3198,0.007253950305758793
3199,0.007287287621336323
3200,0.007612066297840265
3201,0.0076556605798909095
3202,0.007691146191713202
3203,0.007709155258874688
3204,0.007717840308066768
3205,0.007722212779632375
3206,0.007724577795888825
3207,0.007725956566014389
3208,0.007726816683570238
3209,0.007727385016717153
3210,0.007727778867299318
3211,0.007728062672638238
3212,0.007728273805083925
3213,0.0077284349962934845
3214,0.007728560659011272
3215,0.007728660269492535
3216,0.007728740259854313
3217,0.007728805119264626
3218,0.007728858057405929
3219,0.007728901416751277
3220,0.007728936935919421
3221,0.007728965922094606
3222,0.007728989366387891
3223,0.007729008022466554
3224,0.007729022460942361
3225,0.0077290331073596175
3226,0.007729040268799976
3227,0.007729044152371184
3228,0.007729044877747824
3229,0.007729042485245028
3230,0.007729036940502473
3231,0.0077290281366845185
3232,0.007729015895183195
3233,0.007728999966258317
3234,0.0077289800321449775
3235,0.0077289557175174405
3236,0.007728926617153577
3237,0.007728892361146968
3238,0.007728852760822639
3239,0.00772880812974584
3240,0.007728759994160073
3241,0.00772871270196962
3242,0.007728677205042079
3243,0.0077286804046287315
3244,0.007728789694150762
3245,0.007729182094952686
3246,0.007730354416009591
3247,0.007733813909780418
3248,0.007744525546827353
3249,0.0077802022617549736
3250,0.00807266729512032
3251,0.008119013196527143
3252,0.008156770176272275
3253,0.008175939607349176
3254,0.008185184535610379
3255,0.008189836677649642
3256,0.00819235015951306
3257,0.008193812785612433
3258,0.00819472287867428
3259,0.008195322323520814
3260,0.008195736233915073
3261,0.008196033352755597
3262,0.008196253544463749
3263,0.00819642104117266
3264,0.008196551187517862
3265,0.008196654052676495
3266,0.008196736453238235
3267,0.008196803131489974
3268,0.008196857465854468
3269,0.008196901912502564
3270,0.008196938287385552
3271,0.008196967950726504
3272,0.00819699193027594
3273,0.008197011005151616
3274,0.008197025763690413
3275,0.008197036643751435
3276,0.00819704396087418
3277,0.00819704792781217
3278,0.008197048667778171
3279,0.008197046222995797
3280,0.008197040559715818
3281,0.00819703157066738
3282,0.008197019075994169
3283,0.008197002824192869
3284,0.008196982495721795
3285,0.008196957714430055
3286,0.008196928077181883
3287,0.008196893223143823
3288,0.008196852988333158
3289,0.008196807745309677
3290,0.00819675915513424
3291,0.008196711871695798
3292,0.008196677551887393
3293,0.008196684772620104
3294,0.008196805092170502
3295,0.00819722649655507
3296,0.00819847672152675
3297,0.008202157268308927
3298,0.008213544522889657
3299,0.008251464530045067
3300,0.008507907999792806
3301,0.008556865441597807
3302,0.008596780973986704
3303,0.00861705386266197
3304,0.008626831465061187
3305,0.008631749848702791
3306,0.008634404818947894
3307,0.008635947498468566
3308,0.00863690541013917
3309,0.008637534697194542
3310,0.008637967887867058
3311,0.008638277814063964
3312,0.008638506711947012
3313,0.008638680247166504
3314,0.008638814659540549
3315,0.008638920591668807
3316,0.008639005234784804
3317,0.0086390735797486
3318,0.00863912917192886
3319,0.008639174580723328
3320,0.008639211699494626
3321,0.008639241941740684
3322,0.00863926637206845
3323,0.008639285795184854
3324,0.008639300817211978
3325,0.008639311888330264
3326,0.008639319332521767
3327,0.008639323368176757
3328,0.008639324122061864
3329,0.008639321638354146
3330,0.008639315883976156
3331,0.008639306751260685
3332,0.008639294059049913
3333,0.008639277553816084
3334,0.008639256913589462
3335,0.008639231760075543
3336,0.008639201689821425
3337,0.00863916634694678
3338,0.008639125585351848
3339,0.008639079825520807
3340,0.008639030845254045
3341,0.008638983573990898
3342,0.00863895031914374
3343,0.008638961226167257
3344,0.008639091782576616
3345,0.008639540357424546
3346,0.008640864016362687
3347,0.008644753686384144
3348,0.00865678128028791
3349,0.008696829279450802
3350,0.008913382902383369
3351,0.008964786611724422
3352,0.009006727519897189
3353,0.009028036665816601
3354,0.009038314754210115
3355,0.00904348339456114
3356,0.00904627144285337
3357,0.009047889499084093
3358,0.009048892505788943
3359,0.009049549985795838
3360,0.009050001420324374
3361,0.009050323475608225
3362,0.00905056061415567
3363,0.009050739850556072
3364,0.009050878270301887
3365,0.00905098706054426
3366,0.009051073770520772
3367,0.009051143630248023
3368,0.009051200346835927
3369,0.009051246600109437
3370,0.009051284359376232
3371,0.009051315090654037
3372,0.009051339895012774
3373,0.009051359602529535
3374,0.009051374836974145
3375,0.009051386060751657
3376,0.00905139360621624
3377,0.009051397697346869
3378,0.009051398464434982
3379,0.009051395953591246
3380,0.009051390132377303
3381,0.009051380892643707
3382,0.009051368051725787
3383,0.009051351353643933
3384,0.009051330473196804
3385,0.00905130502853798
3386,0.009051274613543497
3387,0.009051238873465659
3388,0.009051197673963465
3389,0.009051151473564466
3390,0.009051102150391047
3391,0.009051054880598318
3392,0.00905102256725368
3393,0.009051036809465219
3394,0.009051176758243889
3395,0.009051650489736926
3396,0.009053042519176326
3397,0.00905712749819253
3398,0.009069754074258468
3399,0.009111794128511697
3400,0.00928453903270876
3401,0.009338197421992902
3402,0.009382009250584501
3403,0.009404276719880039
3404,0.009415017949547723
3405,0.009420418255770245
3406,0.009423329540337463
3407,0.009425017441152666
3408,0.009426062272441978
3409,0.00942674593071353
3410,0.009427214323050884
3411,0.009427547657976425
3412,0.009427792455551694
3413,0.009427976978877687
3414,0.0094281190983116
3415,0.009428230508414827
3416,0.00942831909369386
3417,0.00942839030943478
3418,0.009428448016044796
3419,0.009428494998667516
3420,0.009428533299475014
3421,0.009428564435144931
3422,0.00942858954207788
3423,0.009428609475019781
3424,0.009428624874942663
3425,0.009428636216185091
3426,0.009428643839278453
3427,0.009428647973656886
3428,0.00942864875304006
3429,0.00942864622538977
3430,0.00942864035881024
3431,0.009428631044519764
3432,0.009428618098085872
3433,0.009428601260621653
