,Electric potential
2140,0.0
2141,0.0
2142,0.0
2143,0.0
2144,0.0
2145,0.0
2146,0.0
2147,0.0
2148,0.0
2149,0.0
2150,0.0
2151,0.0
2152,0.0
2153,0.0
2154,0.0
2155,0.0
2156,0.0
2157,0.0
2158,0.0
2159,0.0
2160,0.0
2161,0.0
2162,0.0
2163,0.0
2164,0.0
2165,0.0
2166,0.0
2167,0.0
2168,0.0
2169,0.0
2170,0.0
2171,0.0
2172,0.0
2173,0.0
2174,0.0
2175,0.0
2176,0.0
2177,0.0
2178,0.0
2179,0.0
2180,0.0
2181,0.0
2182,0.0
2183,0.0
2184,0.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,0.0
2190,0.0
2191,0.0
2192,0.0
2193,0.0
2194,0.0
2195,0.0
2196,0.0
2197,0.0
2198,0.0
2199,0.0
2200,0.0
2201,0.0
2202,0.0
2203,0.0
2204,0.0
2205,0.0
2206,0.0
2207,0.0
2208,0.0
2209,0.0
2210,0.0
2211,0.0
2212,0.0
2213,0.0
2214,0.0
2215,0.0
2216,0.0
2217,0.0
2218,0.0
2219,0.0
2220,0.0
2221,0.0
2222,0.0
2223,0.0
2224,0.0
2225,0.0
2226,0.0
2227,0.0
2228,0.0
2229,0.0
2230,0.0
2231,0.0
2232,0.0
2233,0.0
2234,0.0
2235,0.0
2236,0.0
2237,0.0
2238,0.0
2239,0.0
2240,0.0
2241,0.0
2242,0.0
2243,0.0
2244,0.0
2245,0.0
2246,0.0
2247,0.0
2248,0.0
2249,0.0
2250,0.0
2251,0.0
2252,0.0
2253,0.0
2254,0.0
2255,0.0
2256,0.0
2257,0.0
2258,0.0
2259,0.0
2260,0.0
2261,0.0
2262,0.0
2263,0.0
2264,0.0
2265,0.0
2266,0.0
2267,0.0
2268,0.0
2269,0.0
2270,0.0
2271,0.0
2272,0.0
2273,0.0
2274,0.0
2275,0.0
2276,0.0
2277,0.0
2278,0.0
2279,0.0
2280,0.0
2281,0.0
2282,0.0
2283,0.0
2284,0.0
2285,0.0
2286,0.0
2287,0.0
2288,0.0
2289,0.0
2290,0.0
2291,0.0
2292,0.0
2293,0.0
2294,0.0
2295,0.0
2296,0.0
2297,0.0
2298,0.0
2299,0.0
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,0.0
2305,0.0
2306,0.0
2307,0.0
2308,0.0
2309,0.0
2310,0.0
2311,0.0
2312,0.0
2313,0.0
2314,0.0
2315,0.0
2316,0.0
2317,0.0
2318,0.0
2319,0.0
2320,0.0
2321,0.0
2322,0.0
2323,0.0
2324,0.0
2325,0.0
2326,0.0
2327,0.0
2328,0.0
2329,0.0
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,0.0
2335,0.0
2336,0.0
2337,0.0
2338,0.0
2339,0.0
2340,0.0
2341,0.0
2342,0.0
2343,0.0
2344,0.0
2345,0.0
2346,0.0
2347,0.0
2348,0.0
2349,0.0
2350,0.0
2351,0.0
2352,0.0
2353,0.0
2354,0.0
2355,0.0
2356,0.0
2357,0.0
2358,0.0
2359,0.0
2360,0.0
2361,0.0
2362,0.0
2363,0.0
2364,0.0
2365,0.0
2366,0.0
2367,0.0
2368,0.0
2369,0.0
2370,0.0
2371,0.0
2372,0.0
2373,0.0
2374,0.0
2375,0.0
2376,0.0
2377,0.0
2378,0.0
2379,0.0
2380,0.0
2381,0.0
2382,0.0
2383,0.0
2384,0.0
2385,0.0
2386,0.0
2387,0.0
2388,0.0
2389,0.0
2390,0.0
2391,0.0
2392,0.0
2393,0.0
2394,0.0
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,0.0
2407,0.0
2408,0.0
2409,0.0
2410,0.0
2411,0.0
2412,0.0
2413,0.0
2414,0.0
2415,0.0
2416,0.0
2417,0.0
2418,0.0
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,0.0
2431,0.0
2432,0.0
2433,0.0
2434,0.0
2435,0.0
2436,0.0
2437,0.0
2438,0.0
2439,0.0
2440,0.0
2441,0.0
2442,0.0
2443,0.0
2444,0.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,0.0
2451,0.0
2452,0.0
2453,0.0
2454,0.0
2455,0.0
2456,0.0
2457,0.0
2458,0.0
2459,0.0
2460,0.0
2461,0.0
2462,0.0
2463,0.0
2464,0.0
2465,0.0
2466,0.0
2467,0.0
2468,0.0
2469,0.0
2470,0.0
2471,0.0
2472,0.0
2473,0.0
2474,0.0
2475,0.0
2476,0.0
2477,0.0
2478,0.0
2479,0.0
2480,0.0
2481,0.0
2482,0.0
2483,0.0
2484,0.0
2485,0.0
2486,0.0
2487,0.0
2488,0.0
2489,0.0
2490,0.0
2491,0.0
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,0.0
2498,0.0
2499,0.0
2500,0.0
2501,0.0
2502,0.0
2503,0.0
2504,0.0
2505,0.0
2506,0.0
2507,0.0
2508,0.0
2509,0.0
2510,0.0
2511,0.0
2512,0.0
2513,0.0
2514,0.0
2515,0.0
2516,0.0
2517,0.0
2518,0.0
2519,0.0
2520,0.0
2521,0.0
2522,0.0
2523,0.0
2524,0.0
2525,0.0
2526,0.0
2527,0.0
2528,0.0
2529,0.0
2530,0.0
2531,0.0
2532,0.0
2533,0.0
2534,0.0
2535,0.0
2536,0.0
2537,0.0
2538,0.0
2539,0.0
2540,0.0
2541,0.0
2542,0.0
2543,0.0
2544,0.0
2545,0.0
2546,0.0
2547,0.0
2548,0.0
2549,0.0
2550,0.0
2551,9.110249113071152e-07
2552,1.670250539099121e-06
2553,2.42942814551e-06
2554,3.1882952665969744e-06
2555,3.946332605541168e-06
2556,4.702691495247489e-06
2557,5.4561281092174625e-06
2558,6.204946555024822e-06
2559,6.946953217451665e-06
2560,7.679424896507612e-06
2561,8.399093360875155e-06
2562,9.102148859499629e-06
2563,9.784264855427373e-06
2564,1.044064572768528e-05
2565,1.1066098405958958e-05
2566,1.1655127859356792e-05
2567,1.2202055084882296e-05
2568,1.2701154797915753e-05
2569,1.3146808515391255e-05
2570,1.3533667271990228e-05
2571,1.3856816969740711e-05
2572,1.411193848458513e-05
2573,1.4295454275705695e-05
2574,1.4404653462451796e-05
2575,1.443778819025521e-05
2576,1.4394135572003156e-05
2577,1.4274021463646318e-05
2578,1.4078804647209031e-05
2579,1.3810822441150582e-05
2580,1.3473301110000416e-05
2581,1.3070236487759834e-05
2582,1.2606251788482338e-05
2583,1.2086440539309238e-05
2584,1.1516202893437643e-05
2585,1.0901083289569512e-05
2586,1.0246616603826994e-05
2587,9.558188710135865e-06
2588,8.840915856956063e-06
2589,8.099545594053824e-06
2590,7.338380196346771e-06
2591,6.561221561858373e-06
2592,5.771334066330798e-06
2593,4.971417841515116e-06
2594,4.1635766325117665e-06
2595,3.3492437127931695e-06
2596,2.5289712461164348e-06
2597,1.701810082959676e-06
2598,8.634190150908805e-07
2599,0.0
2600,0.0
2601,1.670250539099121e-06
2602,3.036938792031245e-06
2603,4.403627119504103e-06
2604,5.769875098874624e-06
2605,7.1347744637105404e-06
2606,8.496817773248042e-06
2607,9.853779180520698e-06
2608,1.120261115625472e-05
2609,1.2539361465860878e-05
2610,1.3859115039840073e-05
2611,1.5155965534911121e-05
2612,1.6423021261179783e-05
2613,1.765244966096626e-05
2614,1.8835563594200828e-05
2615,1.996295126898477e-05
2616,2.102464975208418e-05
2617,2.201035965617412e-05
2618,2.2909695945821636e-05
2619,2.371246701504652e-05
2620,2.4408971505513044e-05
2621,2.49903000334514e-05
2622,2.544862736045892e-05
2623,2.577747983330528e-05
2624,2.5971963314873036e-05
2625,2.6028938409700514e-05
2626,2.5947132499871868e-05
2627,2.5727181760707213e-05
2628,2.537160061135387e-05
2629,2.4884680580083095e-05
2630,2.427232490293717e-05
2631,2.354182892747154e-05
2632,2.2701619238197833e-05
2633,2.176096615010963e-05
2634,2.0729684758229046e-05
2635,1.9617839141066748e-05
2636,1.843546275700555e-05
2637,1.7192305775731552e-05
2638,1.5897617304021353e-05
2639,1.4559967417302853e-05
2640,1.3187110722813726e-05
2641,1.1785889797794329e-05
2642,1.0362172835640036e-05
2643,8.920813938557205e-06
2644,7.465613416241498e-06
2645,5.99923031721936e-06
2646,4.522934985374578e-06
2647,3.0359086971995988e-06
2648,1.5332472062652523e-06
2649,0.0
2650,0.0
2651,2.42942814551e-06
2652,4.403627119504103e-06
2653,6.378035101869677e-06
2654,8.352102528874631e-06
2655,1.0324596707485716e-05
2656,1.2293410021451313e-05
2657,1.4255385361120206e-05
2658,1.6206164366076224e-05
2659,1.8140064756119526e-05
2660,2.0049993577542046e-05
2661,2.192740347596705e-05
2662,2.376229898440132e-05
2663,2.5543299150271818e-05
2664,2.7257761503899963e-05
2665,2.8891970320080868e-05
2666,3.043138933388703e-05
2667,3.186097561389887e-05
2668,3.316554734002503e-05
2669,3.43301940487138e-05
2670,3.534071385500717e-05
2671,3.618405865906117e-05
2672,3.684876583074551e-05
2673,3.7325353733491235e-05
2674,3.7606658985755143e-05
2675,3.768809569091671e-05
2676,3.7567820918933465e-05
2677,3.724679621001746e-05
2678,3.672874132018234e-05
2679,3.601998323949782e-05
2680,3.512921003567316e-05
2681,3.406714469736281e-05
2682,3.28461583838238e-05
2683,3.1479845021077696e-05
2684,2.9982579917736802e-05
2685,2.836908410425493e-05
2686,2.6654013687909122e-05
2687,2.485159002591933e-05
2688,2.2975282347358065e-05
2689,2.103754995571547e-05
2690,1.904964654979142e-05
2691,1.702148450902778e-05
2692,1.4961551753583309e-05
2693,1.2876866589125834e-05
2694,1.0772942851193578e-05
2695,8.653707274439573e-06
2696,6.5212269034793175e-06
2697,4.37483752142442e-06
2698,2.208313916928584e-06
2699,0.0
2700,0.0
2701,3.188295266596974e-06
2702,5.769875098874624e-06
2703,8.352102528874631e-06
2704,1.0934416874777639e-05
2705,1.3515353142503448e-05
2706,1.6092287434121038e-05
2707,1.866120436836214e-05
2708,2.1216493843719155e-05
2709,2.375078546282029e-05
2710,2.6254829759699016e-05
2711,2.8717435849915302e-05
2712,3.112547506462545e-05
2713,3.3463959343827246e-05
2714,3.571620148650838e-05
2715,3.786406167460944e-05
2716,3.988828097545939e-05
2717,4.176889786838046e-05
2718,4.3485738455076054e-05
2719,4.501896526258862e-05
2720,4.634966392457927e-05
2721,4.746044211661244e-05
2722,4.8336011539145744e-05
2723,4.8963722050561416e-05
2724,4.933401767076226e-05
2725,4.9440787295609234e-05
2726,4.928158849131669e-05
2727,4.885773028248449e-05
2728,4.8174209746756154e-05
2729,4.723950663550804e-05
2730,4.606524923492506e-05
2731,4.466577240487393e-05
2732,4.305759449953074e-05
2733,4.125884325927964e-05
2734,3.928866164078197e-05
2735,3.71666230782913e-05
2736,3.491218222915526e-05
2737,3.25441823774327e-05
2738,3.0080434922746394e-05
2739,2.7537380280398416e-05
2740,2.4929833414574743e-05
2741,2.2270811170843676e-05
2742,1.9571432049851773e-05
2743,1.68408702682584e-05
2744,1.4086329589077285e-05
2745,1.1312962283307436e-05
2746,8.523541138486315e-06
2747,5.717306290209321e-06
2748,2.886025066691171e-06
2749,0.0
2750,0.0
2751,3.946332605541168e-06
2752,7.134774463710539e-06
2753,1.0324596707485714e-05
2754,1.3515353142503448e-05
2755,1.6705464880943348e-05
2756,1.9891900043476397e-05
2757,2.306987980333662e-05
2758,2.623261984947912e-05
2759,2.937111770748084e-05
2760,3.247399753362864e-05
2761,3.5527424758238585e-05
2762,3.851510304582825e-05
2763,4.1418365207747414e-05
2764,4.421636771953962e-05
2765,4.688639519636909e-05
2766,4.940427650611811e-05
2767,5.1744908238425235e-05
2768,5.38828742655048e-05
2769,5.579314258797215e-05
2770,5.745181319909599e-05
2771,5.883688410238803e-05
2772,5.9928997711739844e-05
2773,6.071212742306839e-05
2774,6.117416475915637e-05
2775,6.130737143949693e-05
2776,6.110866791195851e-05
2777,6.057973978665274e-05
2778,5.9726955347488696e-05
2779,5.856109973692678e-05
2780,5.709694326923267e-05
2781,5.5352671463564744e-05
2782,5.334921188236951e-05
2783,5.110949715590039e-05
2784,4.865770452307575e-05
2785,4.601851006278852e-05
2786,4.321639107454583e-05
2787,4.027500352518566e-05
2788,3.7216653891930475e-05
2789,3.406187679922406e-05
2790,3.08291220457575e-05
2791,2.7534547031078246e-05
2792,2.4191902550738376e-05
2793,2.0812489056310467e-05
2794,1.7405139711215006e-05
2795,1.3976134337023347e-05
2796,1.0528794012305688e-05
2797,7.062001791678494e-06
2798,3.5651138975167815e-06
2799,0.0
2800,0.0
2801,4.7026914952474895e-06
2802,8.496817773248042e-06
2803,1.2293410021451313e-05
2804,1.6092287434121034e-05
2805,1.989190004347639e-05
2806,2.3688939349541742e-05
2807,2.7477979031432728e-05
2808,3.125115655869488e-05
2809,3.4997908343256505e-05
2810,3.870477270426936e-05
2811,4.2355276071051324e-05
2812,4.592991820175398e-05
2813,4.9406271415446705e-05
2814,5.275920661635224e-05
2815,5.596125499613794e-05
2816,5.898310862552194e-05
2817,6.179425576564924e-05
2818,6.436373794996584e-05
2819,6.666100627374992e-05
2820,6.865684469491044e-05
2821,7.032431950365719e-05
2822,7.163970755639318e-05
2823,7.258335242772206e-05
2824,7.314039812050445e-05
2825,7.330135480008399e-05
2826,7.306246008387687e-05
2827,7.242581206343208e-05
2828,7.139926530183161e-05
2829,6.999609702003828e-05
2830,6.823446591223132e-05
2831,6.613669897521383e-05
2832,6.372845119896838e-05
2833,6.10377882337196e-05
2834,5.80942430651492e-05
2835,5.4927894651352626e-05
2836,5.156851015968213e-05
2837,4.8044783878908184e-05
2838,4.4383696112624634e-05
2839,4.061000529752684e-05
2840,3.67458768502725e-05
2841,3.281064292544353e-05
2842,2.8820677499216557e-05
2843,2.4789357949030303e-05
2844,2.072705870557887e-05
2845,1.6641057861807995e-05
2846,1.2535047417262441e-05
2847,8.407321799824815e-06
2848,4.244560303329477e-06
2849,0.0
2850,0.0
2851,5.4561281092174625e-06
2852,9.853779180520698e-06
2853,1.4255385361120205e-05
2854,1.866120436836214e-05
2855,2.3069879803336615e-05
2856,2.7477979031432728e-05
2857,3.187956415157934e-05
2858,3.626580859340974e-05
2859,4.062467426386821e-05
2860,4.494066636996908e-05
2861,4.919468472137387e-05
2862,5.3363991064875265e-05
2863,5.742231139931794e-05
2864,6.134008985928653e-05
2865,6.508490631137383e-05
2866,6.862206309853164e-05
2867,7.191533744090106e-05
2868,7.492788519335291e-05
2869,7.762326964409064e-05
2870,7.996657682247287e-05
2871,8.192556764695266e-05
2872,8.3471808606416e-05
2873,8.458171790068529e-05
2874,8.523746416023081e-05
2875,8.542766061007736e-05
2876,8.514780875543807e-05
2877,8.440046152500538e-05
2878,8.319509481686185e-05
2879,8.154769657997974e-05
2880,7.948010177843645e-05
2881,7.7019117825085e-05
2882,7.419549678832364e-05
2883,7.104281698015852e-05
2884,6.759633727024993e-05
2885,6.389188315933984e-05
2886,5.9964815317884655e-05
2887,5.58491202675876e-05
2888,5.1576650511670134e-05
2889,4.7176528874233026e-05
2890,4.267471985986918e-05
2891,3.809375959868219e-05
2892,3.345262431928082e-05
2893,2.8766701608126017e-05
2894,2.404779835291265e-05
2895,1.9304042600235683e-05
2896,1.45393120996707e-05
2897,9.751098426063014e-06
2898,4.92318456061963e-06
2899,0.0
2900,0.0
2901,6.204946555024822e-06
2902,1.120261115625472e-05
2903,1.620616436607622e-05
2904,2.1216493843719148e-05
2905,2.623261984947912e-05
2906,3.125115655869487e-05
2907,3.626580859340973e-05
2908,4.12669169878045e-05
2909,4.624107185697197e-05
2910,5.117081195125744e-05
2911,5.60344336314827e-05
2912,6.080593310508404e-05
2913,6.54551054884996e-05
2914,6.994782188244982e-05
2915,7.424650071684862e-05
2916,7.8310781861485e-05
2917,8.20984013963525e-05
2918,8.556625184412622e-05
2919,8.867159786942712e-05
2920,9.13734021697998e-05
2921,9.363370212184187e-05
2922,9.541896651976198e-05
2923,9.670135524208876e-05
2924,9.745980436558467e-05
2925,9.768086594165782e-05
2926,9.735924531945183e-05
2927,9.649799853123537e-05
2928,9.510837594643343e-05
2929,9.320932361175046e-05
2930,9.082667764536633e-05
2931,8.799210716644128e-05
2932,8.474187554527229e-05
2933,8.111549715702623e-05
2934,7.715436718064129e-05
2935,7.290043604697894e-05
2936,6.839498929436708e-05
2937,6.36775795612442e-05
2938,5.878514197960368e-05
2939,5.375130880473868e-05
2940,4.86059246752563e-05
2941,4.337475056357621e-05
2942,3.8079330952530164e-05
2943,3.273698072704963e-05
2944,2.736081340256012e-05
2945,2.1959644257460556e-05
2946,1.653734436578414e-05
2947,1.1090391526762766e-05
2948,5.599462421181582e-06
2949,0.0
2950,0.0
2951,6.946953217451666e-06
2952,1.2539361465860876e-05
2953,1.8140064756119526e-05
2954,2.375078546282029e-05
2955,2.9371117707480848e-05
2956,3.499790834325651e-05
2957,4.062467426386822e-05
2958,4.624107185697197e-05
2959,5.1832438265115186e-05
2960,5.737942788377072e-05
2961,6.285777072537093e-05
2962,6.823818132367526e-05
2963,7.34864470887182e-05
2964,7.856372278001065e-05
2965,8.342705244678814e-05
2966,8.803013137489808e-05
2967,9.232430818099173e-05
2968,9.625981155076829e-05
2969,9.97871681171709e-05
2970,0.00010285875908155338
2971,0.0001054304453713094
2972,0.00010746317669877722
2973,0.0001089244911497392
2974,0.00010978981081825317
2975,0.00011004344666581207
2976,0.00010967924225414874
2977,0.00010870081005753495
2978,0.00010712134330245343
2979,0.00010496301746896176
2980,0.00010225602515678245
2981,9.903731268007658e-05
2982,9.534910401983106e-05
2983,9.123730629533982e-05
2984,8.674989063733475e-05
2985,8.193533429746928e-05
2986,7.684119585813481e-05
2987,7.151287775221804e-05
2988,6.599261118259409e-05
2989,6.031867978339062e-05
2990,5.452488114398842e-05
2991,4.8640209760854846e-05
2992,4.268872956570585e-05
2993,3.668958391954203e-05
2994,3.0657051893385396e-05
2995,2.4600460714277744e-05
2996,1.852347429484628e-05
2997,1.242134256243395e-05
2998,6.271425172845556e-06
2999,0.0
3000,0.0
3001,7.679424896507614e-06
3002,1.3859115039840071e-05
3003,2.0049993577542043e-05
3004,2.6254829759699016e-05
3005,3.247399753362864e-05
3006,3.870477270426936e-05
3007,4.494066636996908e-05
3008,5.117081195125744e-05
3009,5.737942788377071e-05
3010,6.354538282057411e-05
3011,6.96418944192419e-05
3012,7.56363957810041e-05
3013,8.149060456609798e-05
3014,8.716082789150241e-05
3015,9.259853054110581e-05
3016,9.775118419487067e-05
3017,0.00010256340108457328
3018,0.00010697833701516697
3019,0.00011093932703554424
3020,0.00011439169392586804
3021,0.00011728464749951284
3022,0.00011957317436930257
3023,0.00012121980625526227
3024,0.00012219615264587823
3025,0.00012248409223616273
3026,0.00012207653721567165
3027,0.000120977713701597
3028,0.00011920293740659064
3029,0.00011677790189320314
3030,0.00011373753296922283
3031,0.00011012449275283283
3032,0.00010598743757043307
3033,0.00010137914353488438
3034,9.635461240405293e-05
3035,9.096925957887417e-05
3036,8.527726829566515e-05
3037,7.933017207382458e-05
3038,7.317570408660979e-05
3039,6.685692959084064e-05
3040,6.041165726707917e-05
3041,5.3872107437854025e-05
3042,4.7264797875199504e-05
3043,4.0610585625524575e-05
3044,3.392476031801684e-05
3045,2.721697501900639e-05
3046,2.049047892195264e-05
3047,1.3739076696479437e-05
3048,6.936601210223343e-06
3049,0.0
3050,0.0
3051,8.399093360875155e-06
3052,1.515596553491112e-05
3053,2.1927403475967045e-05
3054,2.8717435849915305e-05
3055,3.5527424758238585e-05
3056,4.2355276071051324e-05
3057,4.919468472137387e-05
3058,5.60344336314827e-05
3059,6.285777072537093e-05
3060,6.964189441924191e-05
3061,7.63575834355377e-05
3062,8.29690109468756e-05
3063,8.943378496978593e-05
3064,9.570325555690535e-05
3065,0.00010172312367336059
3066,0.00010743437587785285
3067,0.00011277455265621052
3068,0.00011767933670170525
3069,0.00012208442166032537
3070,0.00012592759386134222
3071,0.00012915093223534553
3072,0.00013170300853758708
3073,0.00013354095488254714
3074,0.00013463226173574173
3075,0.00013495617901592712
3076,0.00013450461618444686
3077,0.00013328247240511842
3078,0.00013130737133028715
3079,0.00012860882164864108
3080,0.0001252268685081411
3081,0.00012121033706446122
3082,0.00011661479383983385
3083,0.00011150036239667834
3084,0.00010592952720278473
3085,9.996504544790916e-05
3086,9.366806412542768e-05
3087,8.709651256830016e-05
3088,8.030381229446396e-05
3089,7.333791922216728e-05
3090,6.624068969844857e-05
3091,5.9047541498336695e-05
3092,5.1787361947138125e-05
3093,4.4482591228798814e-05
3094,3.7149362405348894e-05
3095,2.979746022362814e-05
3096,2.2429507819745732e-05
3097,1.5037648036831403e-05
3098,7.5919852176306765e-06
3099,0.0
3100,0.0
3101,9.102148859499629e-06
3102,1.642302126117978e-05
3103,2.376229898440132e-05
3104,3.112547506462545e-05
3105,3.851510304582825e-05
3106,4.5929918201753976e-05
3107,5.3363991064875265e-05
3108,6.080593310508402e-05
3109,6.823818132367526e-05
3110,7.56363957810041e-05
3111,8.29690109468756e-05
3112,9.019698732407669e-05
3113,9.72738129208371e-05
3114,0.00010414580357575
3115,0.00011075274559873347
3116,0.00011702891260116963
3117,0.0001229044701092765
3118,0.00012830725668443784
3119,0.00013316489991621467
3120,0.00013740719209135848
3121,0.0001409686170264856
3122,0.00014379089082950446
3123,0.0001458253599030627
3124,0.00014703509352250276
3125,0.0001473965186202772
3126,0.0001469004716052949
3127,0.00014555258411727678
3128,0.0001433729719964438
3129,0.00014039525301086725
3130,0.0001366649718858057
3131,0.00013223755439208457
3132,0.00012717594092529256
3133,0.0001215480618980481
3134,0.0001154243127665788
3135,0.00010887516824001765
3136,0.00010196904723849062
3137,9.477050705901987e-05
3138,8.733881123941233e-05
3139,7.972688407880584e-05
3140,7.198063758158518e-05
3141,6.413863387103489e-05
3142,5.623202549706459e-05
3143,4.8284690418093445e-05
3144,4.031342866378621e-05
3145,3.232795864526736e-05
3146,2.4330067683689483e-05
3147,1.6310027894255825e-05
3148,8.234031176839672e-06
3149,0.0
3150,0.0
3151,9.784264855427371e-06
3152,1.7652449660966258e-05
3153,2.5543299150271818e-05
3154,3.3463959343827246e-05
3155,4.1418365207747414e-05
3156,4.94062714154467e-05
3157,5.742231139931793e-05
3158,6.54551054884996e-05
3159,7.34864470887182e-05
3160,8.149060456609798e-05
3161,8.943378496978593e-05
3162,9.727381292083709e-05
3163,0.00010496008259712465
3164,0.00011243384124580849
3165,0.0001196288574836015
3166,0.0001264725153924369
3167,0.00013288735515121336
3168,0.0001387930525714742
3169,0.00014410879453407373
3170,0.00014875596751711686
3171,0.00015266103621435395
3172,0.0001557584539194459
3173,0.00015799342167877907
3174,0.0001593243045071013
3175,0.00015972452389116442
3176,0.00015918377735963535
3177,0.00015770848574707662
3178,0.00015532143136972877
3179,0.0001520606177258695
3180,0.00014797744468173353
3181,0.00014313434434130555
3182,0.00013760205614048992
3183,0.00013145673254918986
3184,0.00012477705981740674
3185,0.00011764155491226079
3186,0.00011012616531792661
3187,0.00010230225839756764
3188,9.423504672035727e-05
3189,8.598245904285873e-05
3190,7.759443567093065e-05
3191,6.911260179011863e-05
3192,6.057025029081125e-05
3193,5.1992538702462236e-05
3194,4.339675221610299e-05
3195,3.4792346658106166e-05
3196,2.6180072404885297e-05
3197,1.7548138281272895e-05
3198,8.858668972883757e-06
3199,0.0
3200,0.0
3201,1.044064572768528e-05
3202,1.883556359420082e-05
3203,2.7257761503899956e-05
3204,3.5716201486508374e-05
3205,4.421636771953961e-05
3206,5.275920661635223e-05
3207,6.134008985928652e-05
3208,6.994782188244985e-05
3209,7.856372278001066e-05
3210,8.716082789150241e-05
3211,9.570325555690534e-05
3212,0.00010414580357575001
3213,0.0001124338412458085
3214,0.00012050356571876383
3215,0.00012828268688094596
3216,0.00013569159225994238
3217,0.00014264502127957207
3218,0.00014905424618860138
3219,0.0001548297162326457
3220,0.00015988407494841133
3221,0.00016413541252701815
3222,0.00016751057228402936
3223,0.0001699482994490725
3224,0.00017140200837980463
3225,0.0001718419556451362
3226,0.00017125664267667848
3227,0.00016965333021995785
3228,0.00016705762093766524
3229,0.00016351214652686236
3230,0.00015907447074904103
3231,0.00015381437997670874
3232,0.00014781077125957268
3233,0.0001411483615301086
3234,0.00013391443153582227
3235,0.00012619578886799746
3236,0.00011807609250946869
3237,0.00010963363361178672
3238,0.00010093961993529668
3239,9.205696910132035e-05
3240,8.303958093799392e-05
3241,7.393203171994226e-05
3242,6.476960982351517e-05
3243,5.5578584460232804e-05
3244,4.6376544060576435e-05
3245,3.717249427046965e-05
3246,2.7965964333540207e-05
3247,1.874293339209621e-05
3248,9.461345426578898e-06
3249,0.0
3250,0.0
3251,1.1066098405958955e-05
3252,1.996295126898477e-05
3253,2.889197032008086e-05
3254,3.786406167460943e-05
3255,4.6886395196369076e-05
3256,5.5961254996137936e-05
3257,6.508490631137383e-05
3258,7.424650071684862e-05
3259,8.342705244678814e-05
3260,9.259853054110581e-05
3261,0.00010172312367336059
3262,0.00011075274559873347
3263,0.00011962885748360153
3264,0.000128282686880946
3265,0.00013663591951582342
3266,0.00014460192712759936
3267,0.0001520875706625164
3268,0.00015899558244612762
3269,0.00016522748454045734
3270,0.00017068694636245755
3271,0.00017528342816630388
3272,0.00017893590554748776
3273,0.00018157643221570447
3274,0.00018315328206685184
3275,0.0001836334230528692
3276,0.00018300411658159134
3277,0.00018127350423815847
3278,0.00017847013053920956
3279,0.00017464144448807066
3280,0.00016985141071471186
3281,0.00016417743103803507
3282,0.0001577068210679617
3283,0.00015053310061620247
3284,0.00014275234288949404
3285,0.0001344597913754688
3286,0.00012574690296319736
3287,0.0001166989195788669
3288,0.00010739301578887905
3289,9.78970216678427e-05
3290,8.82686814029734e-05
3291,7.855537841826804e-05
3292,6.879423357016667e-05
3293,5.901245450501311e-05
3294,4.9227757152193564e-05
3295,3.9448525868866795e-05
3296,2.967291062477574e-05
3297,1.9884531045858087e-05
3298,1.0037090488081635e-05
3299,0.0
3300,0.0
3301,1.1655127859356789e-05
3302,2.1024649752084175e-05
3303,3.0431389333887023e-05
3304,3.9888280975459386e-05
3305,4.940427650611811e-05
3306,5.898310862552192e-05
3307,6.862206309853164e-05
3308,7.831078186148501e-05
3309,8.803013137489808e-05
3310,9.775118419487068e-05
3311,0.00010743437587785288
3312,0.00011702891260116965
3313,0.00012647251539243693
3314,0.00013569159225994238
3315,0.0001446019271275994
3316,0.00015310996161763875
3317,0.00016111472018908563
3318,0.00016851038985658375
3319,0.00017518951345527251
3320,0.00018104669342976568
3321,0.00018598263743862137
3322,0.00018990831623991893
3323,0.00019274895845341057
3324,0.0001944475857679059
3325,0.0001949678034306985
3326,0.00019429560725306842
3327,0.00019244004666866006
3328,0.00018943268422234806
3329,0.00018532590125190591
3330,0.00018019020166163422
3331,0.00017411074634207982
3332,0.000167183400176318
3333,0.00015951058796873633
3334,0.00015119723739977502
3335,0.00014234704333964348
3336,0.0001330592282176997
3337,0.00012342590765044718
3338,0.00011353010771379617
3339,0.00010344442603902792
3340,9.32302861660132e-05
3341,8.293770288833023e-05
3342,7.26054514326427e-05
3343,6.226150460378469e-05
3344,5.192354332138183e-05
3345,4.159918436402076e-05
3346,3.12850756660308e-05
3347,2.0962394360471508e-05
3348,1.0580608578653357e-05
3349,0.0
3350,0.0
3351,1.2202055084882293e-05
3352,2.2010359656174113e-05
3353,3.186097561389887e-05
3354,4.176889786838045e-05
3355,5.1744908238425235e-05
3356,6.179425576564924e-05
3357,7.191533744090106e-05
3358,8.209840139635253e-05
3359,9.232430818099176e-05
